***************************************************************************
                          NOTICE TO USERS

Lawrence Berkeley National Laboratory operates this computer system under 
contract to the U.S. Department of Energy.  This computer system is the 
property of the United States Government and is for authorized use only.
Users (authorized or unauthorized) have no explicit or implicit 
expectation of privacy.

Any or all uses of this system and all files on this system may be
intercepted, monitored, recorded, copied, audited, inspected, and disclosed
to authorized site, Department of Energy, and law enforcement personnel,
as well as authorized officials of other agencies, both domestic and foreign.
By using this system, the user consents to such interception, monitoring,
recording, copying, auditing, inspection, and disclosure at the discretion
of authorized site or Department of Energy personnel.

Unauthorized or improper use of this system may result in administrative
disciplinary action and civil and criminal penalties. By continuing to use
this system you indicate your awareness of and consent to these terms and
conditions of use. LOG OFF IMMEDIATELY if you do not agree to the conditions
stated in this warning.

*****************************************************************************

Login connection to host x1000c3s4b0n0:

[2025-12-11 15:30:22,695] [INFO] [runner.py:515:main] Using IP address of 10.100.0.138 for node nid001112
[2025-12-11 15:30:22,695] [INFO] [runner.py:630:main] cmd = /pscratch/sd/e/es_lh/venv/dist_dl_hw/bin/python -u -m deepspeed.launcher.launch --world_info=eyJuaWQwMDExMTIiOiBbMCwgMSwgMiwgM119 --master_addr=10.100.0.138 --master_port=29500 --enable_each_rank_log=None --log_level=info train_ds_logger.py --wandb_log True
[2025-12-11 15:30:28,460] [INFO] [launch.py:155:main] 0 NCCL_NET_GDR_LEVEL=PHB
[2025-12-11 15:30:28,460] [INFO] [launch.py:155:main] 0 NCCL_SOCKET_IFNAME=hsn
[2025-12-11 15:30:28,460] [INFO] [launch.py:162:main] WORLD INFO DICT: {'nid001112': [0, 1, 2, 3]}
[2025-12-11 15:30:28,460] [INFO] [launch.py:168:main] nnodes=1, num_local_procs=4, node_rank=0
[2025-12-11 15:30:28,460] [INFO] [launch.py:179:main] global_rank_mapping=defaultdict(<class 'list'>, {'nid001112': [0, 1, 2, 3]})
[2025-12-11 15:30:28,460] [INFO] [launch.py:180:main] dist_world_size=4
[2025-12-11 15:30:28,460] [INFO] [launch.py:184:main] Setting CUDA_VISIBLE_DEVICES=0,1,2,3
[2025-12-11 15:30:28,475] [INFO] [launch.py:272:main] process 229152 spawned with command: ['/pscratch/sd/e/es_lh/venv/dist_dl_hw/bin/python', '-u', 'train_ds_logger.py', '--local_rank=0', '--wandb_log', 'True']
[2025-12-11 15:30:28,491] [INFO] [launch.py:272:main] process 229153 spawned with command: ['/pscratch/sd/e/es_lh/venv/dist_dl_hw/bin/python', '-u', 'train_ds_logger.py', '--local_rank=1', '--wandb_log', 'True']
[2025-12-11 15:30:28,506] [INFO] [launch.py:272:main] process 229154 spawned with command: ['/pscratch/sd/e/es_lh/venv/dist_dl_hw/bin/python', '-u', 'train_ds_logger.py', '--local_rank=2', '--wandb_log', 'True']
[2025-12-11 15:30:28,521] [INFO] [launch.py:272:main] process 229155 spawned with command: ['/pscratch/sd/e/es_lh/venv/dist_dl_hw/bin/python', '-u', 'train_ds_logger.py', '--local_rank=3', '--wandb_log', 'True']
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 18.91M
num decayed parameter tensors: 26, with 19,038,720 parameters
num non-decayed parameter tensors: 13, with 6,656 parameters
using fused AdamW: True
number of parameters: 18.91M
num decayed parameter tensors: 26, with 19,038,720 parameters
num non-decayed parameter tensors: 13, with 6,656 parameters
using fused AdamW: True
number of parameters: 18.91M
num decayed parameter tensors: 26, with 19,038,720 parameters
num non-decayed parameter tensors: 13, with 6,656 parameters
using fused AdamW: True
number of parameters: 18.91M
num decayed parameter tensors: 26, with 19,038,720 parameters
num non-decayed parameter tensors: 13, with 6,656 parameters
using fused AdamW: True
[RunLogger] Model params: 19,045,376 (19.05 M), weights ~ 0.071 GB, full train state ~ 0.284 GB (theoretical)
[2025-12-11 15:30:46,836] [WARNING] [torch_autocast.py:124:autocast_if_enabled] torch.autocast is enabled outside DeepSpeed but disabled within the DeepSpeed engine. If you are using DeepSpeed's built-in mixed precision, the engine will follow the settings in bf16/fp16 section. To use torch's native autocast instead, configure the `torch_autocast` section in the DeepSpeed config.
step 0: train loss 4.3543, val loss 4.3563
iter 0: loss 4.3438, time 1945.96ms, mfu -100.00%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 8419.5, gpu_util 93.5%
iter 10: loss 3.3981, time 12.08ms, mfu 13.36%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1356216.2, gpu_util 86.5%
iter 20: loss 3.2241, time 11.77ms, mfu 13.39%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1391815.1, gpu_util 73.2%
iter 30: loss 3.2042, time 12.01ms, mfu 13.40%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1364077.1, gpu_util 82.0%
iter 40: loss 3.0155, time 11.78ms, mfu 13.43%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1390547.7, gpu_util 88.2%
iter 50: loss 2.9272, time 12.16ms, mfu 13.41%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1346991.7, gpu_util 89.2%
iter 60: loss 2.8167, time 11.78ms, mfu 13.44%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1390829.1, gpu_util 89.5%
iter 70: loss 2.7991, time 12.07ms, mfu 13.43%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1356858.9, gpu_util 89.2%
iter 80: loss 2.7078, time 11.80ms, mfu 13.46%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1388356.4, gpu_util 88.8%
iter 90: loss 2.7180, time 12.06ms, mfu 13.45%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1358119.3, gpu_util 89.2%
iter 100: loss 2.6765, time 11.80ms, mfu 13.47%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1387935.8, gpu_util 88.5%
iter 110: loss 2.6261, time 12.08ms, mfu 13.46%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1355761.4, gpu_util 88.8%
iter 120: loss 2.6337, time 11.78ms, mfu 13.48%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1390350.8, gpu_util 89.2%
iter 130: loss 2.6179, time 12.06ms, mfu 13.47%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1357985.1, gpu_util 89.2%
iter 140: loss 2.6011, time 11.76ms, mfu 13.50%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1392887.1, gpu_util 89.2%
iter 150: loss 2.6092, time 12.10ms, mfu 13.48%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1353784.9, gpu_util 89.0%
iter 160: loss 2.5627, time 11.77ms, mfu 13.50%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1391561.4, gpu_util 89.0%
iter 170: loss 2.6161, time 12.05ms, mfu 13.49%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1359489.5, gpu_util 89.2%
iter 180: loss 2.5698, time 11.72ms, mfu 13.52%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1397362.2, gpu_util 89.0%
iter 190: loss 2.6016, time 12.11ms, mfu 13.50%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1353358.3, gpu_util 89.0%
iter 200: loss 2.5316, time 11.76ms, mfu 13.52%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1392661.3, gpu_util 89.0%
iter 210: loss 2.5439, time 12.05ms, mfu 13.51%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1359140.0, gpu_util 89.0%
iter 220: loss 2.5575, time 11.80ms, mfu 13.52%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1388160.1, gpu_util 89.0%
iter 230: loss 2.5455, time 12.00ms, mfu 13.52%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1365676.5, gpu_util 89.5%
iter 240: loss 2.5333, time 12.94ms, mfu 13.41%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1266088.3, gpu_util 89.2%
step 250: train loss 2.5041, val loss 2.5144
saving checkpoint to out-shakespeare-char
iter 250: loss 2.5308, time 1912.35ms, mfu 12.08%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 8567.5, gpu_util 76.0%
iter 260: loss 2.5132, time 11.80ms, mfu 12.24%, comm 0.0000s (0.0%), BW 0.00 GB/s, collectives 0, tokens/s 1388917.6, gpu_util 73.8%
